order_id,order_date,customer_id,state,city,region,channel,category,product,quantity,unit_price,discount_pct,unit_cost,sales_amount,cost_amount,profit,payment_mode
ORD100873,2024-04-01,CUST12367,Tamil Nadu,Madurai,South,Online,Accessories,Wireless Earbuds,1,4200.0,0.08,2700.0,3979.92,2700.0,1279.92,UPI
ORD100874,2025-05-24,CUST10598, delhi,New Delhi,North,Online,Accessories,Bluetooth Speaker,2,6500.0,0.05,4100.0,12720.5,8200.0,4520.5,Net Banking
ORD100875,2025-01-03,CUST12161,Telangana,Hyderabad,South,Online,Accessories,Bluetooth Speaker,1,6500.0,0.0,4100.0,6427.2,4100.0,2327.2,Credit Card
ORD100876,2025-01-29,CUST10078,Uttar Pradesh,Kanpur,North,Online,Accessories,Bluetooth Speaker,1,6500.0,0.0,4100.0,6427.2,4100.0,2327.2,UPI
ORD100877,2025-06-28,CUST12862,Rajasthan,Udaipur,North,Store,Mobiles,Budget Smartphone,2,14500.0,0.0,10800.0,28420.0,21600.0,6820.0,Cash
ORD100878,2025-02-04,CUST11804,Tamil Nadu,Chennai,South,Online,Accessories,Wireless Earbuds,2,4200.0,0.15,2700.0,7060.03,5400.0,1660.03,Cash
ORD100879,2025-04-05,CUST12691,Tamil Nadu,Chennai,South,Online,Monitors,27-inch Monitor,2,22500.0,0.1,16800.0,41715.0,33600.0,8115.0,UPI
ORD100880,2024-03-03,CUST11741,Tamil Nadu,Coimbatore,South,Store,Laptops,Ultrabook 14,3,72000.0,0.02,56000.0,207446.4,168000.0,39446.4,Credit Card
ORD100881,2025-09-14,CUST10518,Telangana,Warangal,South,Online,Accessories,Smart Watch,2,7800.0,0.05,5000.0,15264.6,10000.0,5264.6,Cash
ORD100882,2024-11-24,CUST12923,Maharashtra,Pune,West,Store,Laptops,Business Laptop 15,1,61000.0,0.0,47000.0,66953.6,47000.0,19953.6,Credit Card
ORD100883,2024-04-23,CUST10753,Karnataka ,Bengaluru,South,Store,Tablets,Android Tablet,4,22000.0,0.08,16500.0,79340.8,66000.0,13340.8,Credit Card
ORD100884,2025-08-17,CUST12893,Maharashtra,Pune,West,Store,Laptops,Gaming Laptop,4,98000.0,0.05,79000.0,364952.0,316000.0,48952.0,UPI
ORD100885,2025-06-21,CUST12900,Karnataka ,Mysuru,South,Online,Accessories,Smart Watch,1,7800.0,0.05,5000.0,7632.3,5000.0,2632.3,Credit Card
ORD100886,2024-02-08,CUST12125,Odisha,Cuttack,East,Store,Laptops,Ultrabook 14,4,72000.0,0.0,56000.0,270950.4,224000.0,46950.4,Credit Card
ORD100887,2024-05-21,CUST10359, delhi,New Delhi,North,Store,Accessories,Bluetooth Speaker,5,6500.0,0.02,4100.0,31213.0,20500.0,10713.0,Debit Card
ORD100888,2024-01-12,CUST10205,Tamil Nadu,Coimbatore,South,Store,Mobiles,Budget Smartphone,2,14500.0,0.02,10800.0,26737.54,21600.0,5137.54,Credit Card
ORD100889,2024-07-16,CUST12960,Telangana,Warangal,South,Store,Mobiles,5G Smartphone,3,32000.0,0.0,24500.0,94080.0,73500.0,20580.0,Credit Card
ORD100890,2024-03-14,CUST11687, delhi,New Delhi,North,Online,Printers,Ink Tank Printer,1,16500.0,0.05,12200.0,16145.25,12200.0,3945.25,UPI
ORD100891,2025-06-02,CUST10589,Tamil Nadu,Coimbatore,South,Online,Mobiles,Premium Smartphone,1,58000.0,0.0,44000.0,59740.0,44000.0,15740.0,Debit Card
ORD100892,2025-01-16,CUST10518,Tamil Nadu,Coimbatore,South,Store,Mobiles,5G Smartphone,1,32000.0,0.02,24500.0,29503.49,24500.0,5003.49,UPI
ORD100893,2025-12-17,CUST10616,Uttar Pradesh,Noida,North,Online,Tablets,Android Tablet,1,22000.0,0.02,16500.0,24871.62,16500.0,8371.62,Debit Card
ORD100894,2025-07-01,CUST10325,Maharashtra,Mumbai,West,Online,Mobiles,Premium Smartphone,2,58000.0,0.05,44000.0,113506.0,88000.0,25506.0,Net Banking
ORD100895,2025-03-23,CUST13106,Telangana,Hyderabad,South,Online,Accessories,Smart Watch,1,7800.0,0.02,5000.0,7873.32,5000.0,2873.32,Debit Card
ORD100896,2025-01-07,CUST12741,Telangana,Hyderabad,South,Store,Laptops,Ultrabook 14,1,72000.0,0.1,56000.0,60963.84,56000.0,4963.84,UPI
ORD100897,2024-02-09,CUST10650,Uttar Pradesh,Lucknow,North,Store,Accessories,Bluetooth Speaker,1,6500.0,0.1,4100.0,5503.68,4100.0,1403.68,Net Banking
ORD100898,2024-02-21,CUST10560,Odisha,Bhubaneswar,East,Store,Tablets,Android Tablet,1,22000.0,0.02,16500.0,20283.65,16500.0,3783.65,UPI
ORD100899,2025-03-26,CUST10962,Uttar Pradesh,Lucknow,North,Online,Accessories,Smart Watch,3,7800.0,0.05,5000.0,22896.9,15000.0,7896.9,UPI
ORD100900,2024-01-04,CUST12576,Telangana,Hyderabad,South,Online,Mobiles,Budget Smartphone,3,14500.0,0.05,10800.0,40862.16,32400.0,8462.16,Net Banking
ORD100901,2024-01-31,CUST11538,Maharashtra,Pune,West,Online,Laptops,Ultrabook 14,1,72000.0,0.02,56000.0,69769.73,56000.0,13769.73,UPI
ORD100902,2024-06-09,CUST10696, delhi,New Delhi,North,Store,Accessories,Smart Watch,2,7800.0,0.05,5000.0,14523.6,10000.0,4523.6,Credit Card
ORD100903,2025-10-08,CUST10990,Rajasthan,Jaipur,North,Online,Laptops,Business Laptop 15,2,61000.0,0.05,47000.0,133702.24,94000.0,39702.24,Net Banking
ORD100904,2024-12-01,CUST10533,West Bengal,Kolkata,East,Store,Tablets,Android Tablet,2,22000.0,0.0,16500.0,48294.4,33000.0,15294.4,UPI
ORD100905,2025-06-02,CUST10610,Rajasthan,Udaipur,North,Online,Monitors,24-inch Monitor,1,14500.0,0.02,10800.0,14636.3,10800.0,3836.3,Debit Card
ORD100906,2024-10-27,CUST11504,Gujarat,Ahmedabad,West,Store,Printers,Ink Tank Printer,1,16500.0,0.02,12200.0,17748.19,12200.0,5548.19,Credit Card
ORD100907,2024-05-06,CUST10096,Uttar Pradesh,Kanpur,North,Online,Mobiles,5G Smartphone,1,32000.0,0.08,24500.0,30323.2,24500.0,5823.2,Credit Card
ORD100908,2024-09-28,CUST10585,West Bengal,Kolkata,East,Store,Monitors,24-inch Monitor,2,14500.0,0.05,10800.0,26999.0,21600.0,5399.0,Credit Card
ORD100909,2024-03-08,CUST11007, delhi,New Delhi,North,Store,Accessories,Smart Watch,1,7800.0,0.02,5000.0,7491.12,5000.0,2491.12,Credit Card
ORD100910,2025-07-17,CUST12429, delhi,New Delhi,North,Store,Monitors,27-inch Monitor,2,22500.0,0.05,16800.0,41895.0,33600.0,8295.0,Net Banking
ORD100911,2024-05-14,CUST13173,Telangana,Hyderabad,South,Store,Monitors,24-inch Monitor,2,14500.0,0.05,10800.0,26999.0,21600.0,5399.0,Debit Card
ORD100912,2024-10-02,CUST13088, delhi,New Delhi,North,Online,Laptops,Business Laptop 15,2,61000.0,0.05,47000.0,133702.24,94000.0,39702.24,Credit Card
ORD100913,2025-12-17,CUST12576,Karnataka ,Mangaluru,South,Store,Printers,Ink Tank Printer,2,16500.0,0.02,12200.0,35496.38,24400.0,11096.38,Debit Card
ORD100914,2025-03-08,CUST11806,Maharashtra,Mumbai,West,Store,Laptops,Ultrabook 14,1,72000.0,0.05,56000.0,67032.0,56000.0,11032.0,Credit Card
ORD100915,2024-12-01,CUST11233,Rajasthan,Jaipur,North,Online,Mobiles,Budget Smartphone,2,14500.0,0.08,10800.0,30778.05,21600.0,9178.05,Debit Card
ORD100916,2025-01-31,CUST10800,West Bengal,Kolkata,East,Online,Mobiles,Budget Smartphone,1,14500.0,0.05,10800.0,13620.72,10800.0,2820.72,UPI
ORD100917,2025-07-27,CUST11405,Rajasthan,Udaipur,North,Online,Tablets,Pro Tablet,1,48000.0,0.0,36000.0,49440.0,36000.0,13440.0,UPI
ORD100918,2024-07-05,CUST12655,Karnataka ,Mangaluru,South,Store,Mobiles,5G Smartphone,3,32000.0,0.02,24500.0,92198.4,73500.0,18698.4,UPI
ORD100919,2025-04-10,CUST11676,Maharashtra,Pune,West,Store,Laptops,Business Laptop 15,2,61000.0,0.02,47000.0,117168.8,94000.0,23168.8,Credit Card
ORD100920,2025-09-29,CUST11009,Karnataka ,Mysuru,South,Online,Monitors,24-inch Monitor,2,14500.0,0.1,10800.0,26883.0,21600.0,5283.0,UPI
ORD100921,2025-02-22,CUST11155,Rajasthan,Jaipur,North,Store,Accessories,Bluetooth Speaker,1,6500.0,0.05,4100.0,5809.44,4100.0,1709.44,Credit Card
ORD100922,2024-11-22,CUST11318, delhi,New Delhi,North,Online,Tablets,Android Tablet,2,22000.0,0.1,16500.0,45682.56,33000.0,12682.56,Cash
ORD100923,2024-04-16,CUST12930,Odisha,Cuttack,East,Online,Accessories,Smart Watch,1,7800.0,0.02,5000.0,7873.32,5000.0,2873.32,UPI
ORD100924,2024-06-30,CUST11083,Karnataka ,Bengaluru,South,Store,Monitors,27-inch Monitor,1,22500.0,0.1,16800.0,19845.0,16800.0,3045.0,Credit Card
ORD100925,2025-11-22,CUST12259,Telangana,Warangal,South,Online,Mobiles,5G Smartphone,1,32000.0,0.08,24500.0,33961.98,24500.0,9461.98,UPI
ORD100926,2025-01-30,CUST12912,Uttar Pradesh,Noida,North,Online,Mobiles,Budget Smartphone,2,14500.0,0.1,10800.0,25807.68,21600.0,4207.68,Credit Card
ORD100927,2024-08-08,CUST10997,Gujarat,Ahmedabad,West,Online,Printers,Ink Tank Printer,1,16500.0,0.02,12200.0,16655.1,12200.0,4455.1,UPI
ORD100928,2024-11-01,CUST10322,Odisha,Cuttack,East,Online,Accessories,Wireless Earbuds,1,4200.0,0.1,2700.0,4360.61,2700.0,1660.61,Net Banking
ORD100929,2025-02-26,CUST13058, delhi,New Delhi,North,Online,Mobiles,Premium Smartphone,1,58000.0,0.05,44000.0,54482.88,44000.0,10482.88,UPI
ORD100930,2025-01-27,CUST10196,Maharashtra,Mumbai,West,Online,Laptops,Gaming Laptop,1,98000.0,0.08,79000.0,89150.21,79000.0,10150.21,Cash
ORD100931,2025-05-26,CUST10709,Maharashtra,Pune,West,Online,Printers,Laser Printer,1,28000.0,0.02,21400.0,28263.2,21400.0,6863.2,UPI
ORD100932,2024-07-07,CUST11056,West Bengal,Kolkata,East,Store,Accessories,Wireless Earbuds,2,4200.0,0.02,2700.0,8067.36,5400.0,2667.36,Net Banking
ORD100933,2025-04-19,CUST10004, delhi,New Delhi,North,Online,Monitors,24-inch Monitor,1,14500.0,0.15,10800.0,12694.75,10800.0,1894.75,UPI
ORD100934,2024-11-19,CUST12092,Uttar Pradesh,Lucknow,North,Store,Accessories,Bluetooth Speaker,2,6500.0,0.08,4100.0,13127.3,8200.0,4927.3,UPI
ORD100935,2025-11-18,CUST10818,Uttar Pradesh,Lucknow,North,Store,Tablets,Android Tablet,1,22000.0,0.1,16500.0,21732.48,16500.0,5232.48,Net Banking
ORD100936,2024-04-25,CUST10161,Tamil Nadu,Madurai,South,Online,Monitors,24-inch Monitor,1,14500.0,0.02,10800.0,14636.3,10800.0,3836.3,UPI
ORD100937,2024-04-18,CUST10447,Uttar Pradesh,Lucknow,North,Online,Mobiles,Budget Smartphone,1,14500.0,0.05,10800.0,14188.25,10800.0,3388.25,Credit Card
ORD100938,2024-12-03,CUST11693,West Bengal,Durgapur,East,Online,Accessories,Smart Watch,1,7800.0,0.05,5000.0,8548.18,5000.0,3548.18,Debit Card
ORD100939,2025-01-06,CUST12417,Maharashtra,Pune,West,Store,Tablets,Android Tablet,3,22000.0,0.02,16500.0,60850.94,49500.0,11350.94,Credit Card
ORD100940,2025-05-20,CUST13001,Uttar Pradesh,Lucknow,North,Store,Monitors,27-inch Monitor,1,22500.0,0.0,16800.0,22050.0,16800.0,5250.0,UPI
ORD100941,2024-10-22,CUST11491,Karnataka ,Mangaluru,South,Online,Tablets,Pro Tablet,3,48000.0,0.02,36000.0,162796.03,108000.0,54796.03,Net Banking
ORD100942,2025-10-29,CUST11868,Karnataka ,Mangaluru,South,Online,Mobiles,Budget Smartphone,1,14500.0,0.02,10800.0,16392.66,10800.0,5592.66,Debit Card
ORD100943,2024-12-12,CUST11434,Tamil Nadu,Chennai,South,Online,Accessories,Smart Watch,1,7800.0,0.05,5000.0,8548.18,5000.0,3548.18,Net Banking
ORD100944,2024-04-04,CUST11375,Rajasthan,Jaipur,North,Store,Monitors,24-inch Monitor,1,14500.0,0.0,10800.0,14210.0,10800.0,3410.0,Debit Card
ORD100945,2024-03-28,CUST11844,Maharashtra,Nagpur,West,Online,Monitors,24-inch Monitor,1,14500.0,0.05,10800.0,14188.25,10800.0,3388.25,Debit Card
ORD100946,2025-12-12,CUST12222,Tamil Nadu,Chennai,South,Online,Tablets,Android Tablet,3,22000.0,0.05,16500.0,72330.72,49500.0,22830.72,Credit Card
ORD100947,2024-04-08,CUST12114, delhi,New Delhi,North,Store,Tablets,Android Tablet,2,22000.0,0.05,16500.0,40964.0,33000.0,7964.0,UPI
ORD100948,2025-11-23,CUST12603,Maharashtra,Nagpur,West,Store,Laptops,Gaming Laptop,2,98000.0,0.05,79000.0,204373.12,158000.0,46373.12,Net Banking
ORD100949,2024-07-22,CUST11784,Uttar Pradesh,Lucknow,North,Online,Laptops,Ultrabook 14,1,72000.0,0.0,56000.0,74160.0,56000.0,18160.0,Net Banking
ORD100950,2024-03-09,CUST12078,West Bengal,Durgapur,East,Online,Printers,Ink Tank Printer,1,16500.0,0.1,12200.0,15295.5,12200.0,3095.5,Debit Card
ORD100951,2024-08-10,CUST12322,Maharashtra,Nagpur,West,Online,Accessories,Smart Watch,2,7800.0,0.02,5000.0,15746.64,10000.0,5746.64,Net Banking
ORD100952,2025-03-25,CUST11339,Maharashtra,Mumbai,West,Store,Accessories,Wireless Earbuds,2,4200.0,0.05,2700.0,7820.4,5400.0,2420.4,UPI
ORD100953,2024-11-08,CUST11065,Odisha,Bhubaneswar,East,Online,Accessories,Wireless Earbuds,1,4200.0,0.08,2700.0,4457.51,2700.0,1757.51,UPI
ORD100954,2025-07-28,CUST10426,Gujarat,Ahmedabad,West,Online,Laptops,Ultrabook 14,2,72000.0,0.08,56000.0,136454.4,112000.0,24454.4,UPI
ORD100955,2025-03-22,CUST11356,Maharashtra,Nagpur,West,Online,Tablets,Android Tablet,2,22000.0,0.08,16500.0,41694.4,33000.0,8694.4,Debit Card
ORD100956,2024-10-19,CUST11306,West Bengal,Kolkata,East,Store,Monitors,27-inch Monitor,1,22500.0,0.08,16800.0,22720.32,16800.0,5920.32,Credit Card
ORD100957,2025-04-08,CUST10551,West Bengal,Durgapur,East,Store,Tablets,Android Tablet,1,22000.0,0.15,16500.0,18326.0,16500.0,1826.0,UPI
ORD100958,2025-12-11,CUST11640, delhi,New Delhi,North,Store,Accessories,Wireless Earbuds,2,4200.0,0.0,2700.0,9219.84,5400.0,3819.84,Credit Card
ORD100959,2024-10-28,CUST12797,Telangana,Warangal,South,Store,Mobiles,Budget Smartphone,1,14500.0,0.15,10800.0,13527.92,10800.0,2727.92,UPI
ORD100960,2024-04-22,CUST11984,West Bengal,Durgapur,East,Store,Laptops,Business Laptop 15,1,61000.0,0.1,47000.0,53802.0,47000.0,6802.0,Credit Card
ORD100961,2024-10-25,CUST10125, delhi,New Delhi,North,Store,Mobiles,Budget Smartphone,2,14500.0,0.0,10800.0,31830.4,21600.0,10230.4,UPI
ORD100962,2025-09-06,CUST11530, delhi,New Delhi,North,Online,Laptops,Business Laptop 15,5,61000.0,0.02,47000.0,307867.0,235000.0,72867.0,UPI
ORD100963,2024-06-08,CUST10133,Rajasthan,Jaipur,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,4109.7,2700.0,1409.7,Credit Card
ORD100964,2025-11-24,CUST12879, delhi,New Delhi,North,Store,Printers,Laser Printer,1,28000.0,0.1,21400.0,27659.52,21400.0,6259.52,UPI
ORD100965,2025-03-06,CUST12987,Telangana,Hyderabad,South,Store,Mobiles,Budget Smartphone,1,14500.0,0.05,10800.0,13499.5,10800.0,2699.5,Credit Card
ORD100966,2025-03-15,CUST13092,Karnataka ,Mysuru,South,Store,Monitors,24-inch Monitor,1,14500.0,0.05,10800.0,13499.5,10800.0,2699.5,Credit Card
ORD100967,2024-08-19,CUST13098,Telangana,Hyderabad,South,Online,Laptops,Ultrabook 14,1,72000.0,0.0,56000.0,74160.0,56000.0,18160.0,Cash
ORD100968,2025-11-03,CUST11516,Telangana,Hyderabad,South,Store,Tablets,Pro Tablet,3,48000.0,0.08,36000.0,145410.05,108000.0,37410.05,UPI
ORD100969,2024-01-27,CUST12296,Karnataka ,Mangaluru,South,Online,Accessories,Bluetooth Speaker,3,6500.0,0.05,4100.0,18317.52,12300.0,6017.52,UPI
ORD100970,2024-08-06,CUST10515,Tamil Nadu,Coimbatore,South,Store,Mobiles,Premium Smartphone,1,58000.0,0.0,44000.0,56840.0,44000.0,12840.0,Debit Card
ORD100971,2024-11-01,CUST12921,Rajasthan,Jaipur,North,Online,Laptops,Business Laptop 15,3,61000.0,0.1,47000.0,189997.92,141000.0,48997.92,UPI
ORD100972,2024-12-14,CUST10450,Tamil Nadu,Madurai,South,Online,Mobiles,5G Smartphone,1,32000.0,0.02,24500.0,36176.9,24500.0,11676.9,Credit Card
ORD100973,2024-12-12,CUST11079,Maharashtra,Pune,West,Online,Laptops,Ultrabook 14,1,72000.0,0.05,56000.0,78906.24,56000.0,22906.24,Debit Card
ORD100974,2024-04-18,CUST11834,Karnataka ,Mangaluru,South,Online,Monitors,27-inch Monitor,3,22500.0,0.08,16800.0,63963.0,50400.0,13563.0,UPI
ORD100975,2024-06-13,CUST12703,Gujarat,Ahmedabad,West,Online,Laptops,Ultrabook 14,1,72000.0,0.05,56000.0,70452.0,56000.0,14452.0,Cash
ORD100976,2024-03-10,CUST10057,Uttar Pradesh,Kanpur,North,Store,Laptops,Ultrabook 14,1,72000.0,0.02,56000.0,69148.8,56000.0,13148.8,Credit Card
ORD100977,2025-02-22,CUST12569,Tamil Nadu,Madurai,South,Store,Accessories,Smart Watch,1,7800.0,0.15,5000.0,6237.5,5000.0,1237.5,Debit Card
ORD100978,2024-09-13,CUST10575,Karnataka ,Mangaluru,South,Store,Mobiles,Premium Smartphone,1,58000.0,0.0,44000.0,56840.0,44000.0,12840.0,Net Banking
ORD100979,2025-02-17,CUST10935,Rajasthan,Udaipur,North,Store,Mobiles,Budget Smartphone,3,14500.0,0.08,10800.0,37650.82,32400.0,5250.82,Net Banking
ORD100980,2025-03-07,CUST12500,Maharashtra,Pune,West,Store,Mobiles,Premium Smartphone,1,58000.0,0.05,44000.0,53998.0,44000.0,9998.0,UPI
ORD100981,2025-05-28,CUST10665,Maharashtra,Pune,West,Store,Monitors,27-inch Monitor,1,22500.0,0.0,16800.0,22050.0,16800.0,5250.0,Credit Card
ORD100982,2025-02-03,CUST10277,Rajasthan,Udaipur,North,Online,Printers,Ink Tank Printer,4,16500.0,0.02,12200.0,63955.58,48800.0,15155.58,Credit Card
ORD100983,2025-04-18,CUST10577,Telangana,Hyderabad,South,Online,Printers,Ink Tank Printer,1,16500.0,0.0,12200.0,16995.0,12200.0,4795.0,Credit Card
ORD100984,2025-03-05,CUST10471,Uttar Pradesh,Kanpur,North,Store,Mobiles,Premium Smartphone,3,58000.0,0.02,44000.0,167109.6,132000.0,35109.6,Debit Card
ORD100985,2025-04-21,CUST10825,Rajasthan,Jaipur,North,Online,Mobiles,5G Smartphone,1,32000.0,0.1,24500.0,29664.0,24500.0,5164.0,UPI
ORD100986,2025-03-26,CUST13168,West Bengal,Durgapur,East,Store,Monitors,24-inch Monitor,1,14500.0,0.02,10800.0,13925.8,10800.0,3125.8,Credit Card
ORD100987,2024-08-19,CUST12380,Maharashtra,Pune,West,Online,Monitors,24-inch Monitor,4,14500.0,0.05,10800.0,56753.0,43200.0,13553.0,Credit Card
ORD100988,2024-06-29,CUST12121,Uttar Pradesh,Noida,North,Online,Mobiles,Budget Smartphone,4,14500.0,0.02,10800.0,58545.2,43200.0,15345.2,UPI
ORD100989,2025-07-29,CUST10967,Uttar Pradesh,Lucknow,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.02,2700.0,4239.48,2700.0,1539.48,Credit Card
ORD100990,2024-09-07,CUST12516,Gujarat,Vadodara,West,Store,Mobiles,Budget Smartphone,2,14500.0,0.02,10800.0,27851.6,21600.0,6251.6,UPI
ORD100991,2025-02-05,CUST11869,West Bengal,Durgapur,East,Online,Laptops,Ultrabook 14,1,72000.0,0.1,56000.0,64074.24,56000.0,8074.24,Credit Card
ORD100992,2024-05-23,CUST11813,Tamil Nadu,Chennai,South,Online,Mobiles,Budget Smartphone,1,14500.0,0.02,10800.0,14636.3,10800.0,3836.3,UPI
ORD100993,2024-11-11,CUST10285,West Bengal,Kolkata,East,Store,Monitors,27-inch Monitor,1,22500.0,0.05,16800.0,23461.2,16800.0,6661.2,Debit Card
ORD100994,2025-01-22,CUST11879, delhi,New Delhi,North,Online,Monitors,24-inch Monitor,1,14500.0,0.02,10800.0,14050.85,10800.0,3250.85,UPI
ORD100995,2025-04-02,CUST12503,Telangana,Warangal,South,Online,Laptops,Business Laptop 15,1,61000.0,0.0,47000.0,62830.0,47000.0,15830.0,Debit Card
ORD100996,2025-01-19,CUST11474,Maharashtra,Mumbai,West,Store,Mobiles,Premium Smartphone,4,58000.0,0.05,44000.0,207352.32,176000.0,31352.32,Credit Card
ORD100997,2024-09-20,CUST10126,West Bengal,Kolkata,East,Online,Laptops,Business Laptop 15,1,61000.0,0.02,47000.0,61573.4,47000.0,14573.4,Credit Card
ORD100998,2025-12-04,CUST10582,Telangana,Hyderabad,South,Store,Mobiles,Premium Smartphone,1,58000.0,0.1,44000.0,57294.72,44000.0,13294.72,Debit Card
ORD100999,2025-01-09,CUST10128,Maharashtra,Nagpur,West,Online,Mobiles,Premium Smartphone,2,58000.0,0.1,44000.0,103230.72,88000.0,15230.72,Net Banking
ORD101000,2025-08-13,CUST13041,Maharashtra,Mumbai,West,Store,Laptops,Ultrabook 14,1,72000.0,0.05,56000.0,67032.0,56000.0,11032.0,UPI
ORD101001,2025-06-22,CUST12254,Uttar Pradesh,Noida,North,Store,Monitors,27-inch Monitor,1,22500.0,0.02,16800.0,21609.0,16800.0,4809.0,Debit Card
ORD101002,2025-02-12,CUST12853,Maharashtra,Pune,West,Store,Monitors,24-inch Monitor,2,14500.0,0.05,10800.0,25919.04,21600.0,4319.04,Credit Card
ORD101003,2025-10-09,CUST12252, delhi,New Delhi,North,Store,Printers,Ink Tank Printer,1,16500.0,0.1,12200.0,16299.36,12200.0,4099.36,Debit Card
ORD101004,2024-04-03,CUST10596, delhi,New Delhi,North,Store,Accessories,Smart Watch,1,7800.0,0.05,5000.0,7261.8,5000.0,2261.8,Net Banking
ORD101005,2025-11-04,CUST11410,Karnataka ,Mysuru,South,Online,Accessories,Smart Watch,4,7800.0,0.0,5000.0,35992.32,20000.0,15992.32,Debit Card
ORD101006,2025-09-13,CUST12373,Telangana,Warangal,South,Online,Accessories,Smart Watch,2,7800.0,0.0,5000.0,16068.0,10000.0,6068.0,UPI
ORD101007,2025-01-03,CUST11292,Gujarat,Surat,West,Online,Accessories,Bluetooth Speaker,1,6500.0,0.0,4100.0,6427.2,4100.0,2327.2,Credit Card
ORD101008,2025-06-20,CUST10827,West Bengal,Kolkata,East,Online,Mobiles,5G Smartphone,3,32000.0,0.05,24500.0,93936.0,73500.0,20436.0,Credit Card
ORD101009,2025-01-15,CUST11111,Rajasthan,Jaipur,North,Online,Mobiles,5G Smartphone,3,32000.0,0.0,24500.0,94924.8,73500.0,21424.8,UPI
ORD101010,2024-07-15,CUST12508,Karnataka ,Mysuru,South,Store,Tablets,Pro Tablet,1,48000.0,0.02,36000.0,46099.2,36000.0,10099.2,Debit Card
ORD101011,2025-08-07,CUST12774,Telangana,Hyderabad,South,Online,Accessories,Bluetooth Speaker,4,6500.0,0.05,4100.0,25441.0,16400.0,9041.0,Debit Card
ORD101012,2024-06-28,CUST12380,Telangana,Warangal,South,Store,Laptops,Ultrabook 14,1,72000.0,0.05,56000.0,67032.0,56000.0,11032.0,Debit Card
ORD101013,2024-08-17,CUST11301,Odisha,Cuttack,East,Online,Accessories,Wireless Earbuds,4,4200.0,0.08,2700.0,15919.68,10800.0,5119.68,UPI
ORD101014,2025-01-14,CUST12074,Karnataka ,Mysuru,South,Online,Monitors,27-inch Monitor,2,22500.0,0.05,16800.0,42271.2,33600.0,8671.2,Debit Card
ORD101015,2025-09-04,CUST13063,Telangana,Hyderabad,South,Online,Laptops,Business Laptop 15,1,61000.0,0.08,47000.0,57803.6,47000.0,10803.6,Credit Card
ORD101016,2024-10-07,CUST12363,West Bengal,Durgapur,East,Store,Mobiles,Premium Smartphone,1,58000.0,0.0,44000.0,63660.8,44000.0,19660.8,UPI
ORD101017,2024-12-27,CUST11662,Maharashtra,Nagpur,West,Online,Printers,Laser Printer,1,28000.0,0.05,21400.0,30685.76,21400.0,9285.76,Credit Card
ORD101018,2024-01-31,CUST12579,Telangana,Warangal,South,Store,Mobiles,Budget Smartphone,1,14500.0,0.05,10800.0,12959.52,10800.0,2159.52,Credit Card
ORD101019,2024-03-25,CUST11218,Maharashtra,Mumbai,West,Online,Laptops,Ultrabook 14,2,72000.0,0.1,56000.0,133488.0,112000.0,21488.0,Credit Card
ORD101020,2024-02-10,CUST11732, delhi,New Delhi,North,Online,Accessories,Bluetooth Speaker,1,6500.0,0.08,4100.0,5913.02,4100.0,1813.02,Net Banking
ORD101021,2024-02-22,CUST11651,Karnataka ,Mangaluru,South,Online,Printers,Laser Printer,1,28000.0,0.08,21400.0,25471.49,21400.0,4071.49,UPI
ORD101022,2025-09-26,CUST10352,Odisha,Bhubaneswar,East,Online,Mobiles,5G Smartphone,2,32000.0,0.1,24500.0,59328.0,49000.0,10328.0,Credit Card
ORD101023,2025-09-07,CUST13051,Tamil Nadu,Madurai,South,Online,Mobiles,5G Smartphone,2,32000.0,0.02,24500.0,64601.6,49000.0,15601.6,UPI
ORD101024,2025-08-23,CUST11718,Maharashtra,Nagpur,West,Online,Tablets,Android Tablet,1,22000.0,0.08,16500.0,20847.2,16500.0,4347.2,UPI
ORD101025,2024-02-10,CUST10441,Rajasthan,Udaipur,North,Store,Accessories,Wireless Earbuds,1,4200.0,0.1,2700.0,3556.22,2700.0,856.22,UPI
ORD101026,2024-02-26,CUST12349,Rajasthan,Jaipur,North,Store,Monitors,24-inch Monitor,2,14500.0,0.15,10800.0,23190.72,21600.0,1590.72,Debit Card
ORD101027,2024-07-24,CUST11347,Uttar Pradesh,Noida,North,Online,Printers,Laser Printer,1,28000.0,0.05,21400.0,27398.0,21400.0,5998.0,Credit Card
ORD101028,2025-02-17,CUST11134,Uttar Pradesh,Kanpur,North,Store,Monitors,24-inch Monitor,1,14500.0,0.05,10800.0,12959.52,10800.0,2159.52,Credit Card
ORD101029,2024-09-01,CUST11385,Gujarat,Surat,West,Store,Mobiles,Premium Smartphone,5,58000.0,0.02,44000.0,278516.0,220000.0,58516.0,Credit Card
